27 4096 0
125 37.1236 -150.714 0.00850287 0 -22.5978 0.119149 0 0.054 -1 0 0
126 14.635 130.73 -0.233498 0.233498 32.3343 1 0 0.1188 -1 0 1
127 80.5047 174.96 0.199923 0 23.7954 0.0561075 0 0.054 -1 0 0
128 37.4726 -6.59988 0.557264 0 -2.07016 0.46305 0 0.054 -1 0 0
129 -13.64 146.288 -0.35907 0.35907 -22.8399 0.596824 0 0.1188 -1 0 1
130 -44.3372 -34.1272 -0.0627057 0.0627057 8.43542 0 0 0.1188 -1 0 1
131 -68.6128 -137.691 0.64307 0 14.0031 0.427471 0 0.054 -1 0 0
132 32.5871 -94.4977 0.909279 0 -0.628646 0 0 0.054 -1 0 0
133 -38.5718 132.696 0.0758941 0 -15.8222 0.805813 0 0.054 -1 0 0
134 54.3797 172.044 0.928661 0 10.5359 0 0 0.054 -1 0 0
135 70.4058 9.9724 0.865892 0 40.884 1 0 0.054 -1 0 0
136 -44.4618 70.348 0.961501 0 -26.2889 1 0 0.054 -1 0 0
137 23.2918 70.4695 -0.391464 0.391464 2.8772 1 0 0.1188 -1 0 1
138 35.4465 -41.6873 0.790031 0 23.0238 0 0 0.054 -1 0 0
139 -39.4266 162.148 -0.886378 0.886378 30.8276 0.301285 0 0.1188 -1 0 1
140 -70.7839 -59.1624 -0.442268 0.442268 -19.5129 0 0 0.1188 -1 0 1
141 -6.53429 -52.7932 -0.542156 0.542156 10.5626 0 0 0.1188 -1 0 1
142 -25.1379 -86.4181 0.954926 0 0.634388 0 0 0.054 -1 0 0
143 6.49735 -68.5701 -0.158093 0.158093 27.3017 0 0 0.1188 -1 0 1
144 -41.2276 -132.053 0.843913 0 -26.1888 0.423928 0 0.054 -1 0 0
145 80.964 81.259 0.171802 0 13.981 1 0 0.054 -1 0 0
146 -75.1053 135.598 0.726782 0 7.33975 0.372262 0 0.054 -1 0 0
147 -85.2539 -44.4732 0.541111 0 25.8268 0 0 0.054 -1 0 0
148 87.3515 -44.374 0.193175 0 23.2572 0 0 0.054 -1 0 0
149 84.5846 123.163 0.162355 0 29.5841 0.562887 0 0.054 -1 0 0
150 -83.3721 -131.813 -0.454104 0.454104 -30.0289 0 0 0.1188 -1 0 1
151 65.65 112.644 0.076033 0 41.4641 1 0 0.054 -1 0 0
152 74.3698 30.6538 0.536868 0 22.094 1 0 0.054 -1 0 0
153 62.9365 -90.9547 -0.530466 0.530466 3.06998 0 0 0.1188 -1 0 1
154 -44.7404 -81.0966 0.222042 0 -17.0667 0 0 0.054 -1 0 0
155 30.9061 42.5262 -0.911499 0.911499 -3.61926 0.884892 0 0.1188 -1 0 1
156 -86.0067 -0.660532 0.0441767 0 2.45324 0.772966 0 0.054 -1 0 0
157 3.62943 126.785 0.650969 0 8.83205 1 0 0.054 -1 0 0
158 -74.0865 105.054 -0.211583 0.211583 9.99543 0.826948 0 0.1188 -1 0 1
159 -84.8191 91.8494 0.545307 0 12.4922 1 0 0.054 -1 0 0
160 54.908 145.134 -0.741837 0.741837 14.8218 0.195186 0 0.1188 -1 0 1
161 -26.8942 32.3704 0.253957 0 -3.69686 1 0 0.054 -1 0 0
162 -73.6196 81.5029 -0.319338 0.319338 7.00638 1 0 0.1188 -1 0 1
163 51.0575 -37.2446 -0.427814 0.427814 15.1661 0 0 0.1188 -1 0 1
164 35.5755 106.73 -0.7156 0.7156 3.58398 1 0 0.1188 -1 0 1
165 -1.41907 -87.032 -0.87957 0.87957 2.09333 0 0 0.1188 -1 0 1
166 21.745 -54.9312 -0.321889 0.321889 -14.3593 0 0 0.1188 -1 0 1
167 -46.7738 -152.689 0.0757985 0 -22.5716 0.377795 0 0.054 -1 0 0
168 15.2579 -35.8918 -0.721023 0.721023 19.5729 0.1167 0 0.1188 -1 0 1
169 -57.2616 -55.5598 -0.159452 0.159452 31.1695 0.153493 0 0.1188 -1 0 1
170 2.74249 170.32 -0.655009 0.655009 12.2911 0 0 0.1188 -1 0 1
171 -82.6436 -119.183 -0.311455 0.311455 -11.5126 0 0 0.1188 -1 0 1
172 -84.2752 17.5375 -0.772525 0.772525 6.45875 0.749706 0 0.1188 -1 0 1
173 -52.8599 -48.8629 -0.728841 0.728841 3.61923 0 0 0.1188 -1 0 1
174 -32.1151 -146.775 0.592827 0 2.36299 0.451066 0 0.054 -1 0 0
175 -75.2834 134.488 -0.690257 0.690257 33.195 0.720696 0 0.1188 -1 0 1
176 -89.5329 132.588 0.616669 0 -24.8169 1 0 0.054 -1 0 0
177 -56.7862 -104.634 0.0740048 0 -5.6755 0.216306 0 0.054 -1 0 0
178 -47.499 93.5839 -0.262146 0.262146 5.58926 1 0 0.1188 -1 0 1
179 44.5448 -166.794 -0.725192 0.725192 -10.7486 0.278355 0 0.1188 -1 0 1
180 33.6898 123.999 0.0336257 0 23.8575 1 0 0.054 -1 0 0
181 -70.709 -18.9315 -0.305558 0.305558 5.89085 0.108323 0 0.1188 -1 0 1
182 -71.1235 85.4659 -0.264008 0.264008 -18.6221 0.820645 0 0.1188 -1 0 1
183 -32.0258 -103.879 -0.828476 0.828476 -8.38983 0 0 0.1188 -1 0 1
184 -48.021 -56.5463 0.211539 0 1.57475 0 0 0.054 -1 0 0
185 52.0508 -0.560809 -0.0392509 0.0392509 -22.2956 0.586459 0 0.1188 -1 0 1
186 42.628 20.7872 0.472154 0 12.6152 0.769127 0 0.054 -1 0 0
187 -67.0355 -77.8407 -0.329669 0.329669 -6.05924 0.0899872 0 0.1188 -1 0 1
188 19.3599 -92.0329 -0.288374 0.288374 5.78505 0.202908 0 0.1188 -1 0 1
189 19.0395 -94.5984 -0.98566 0.98566 -21.9808 0 0 0.1188 -1 0 1
190 -24.2358 -4.38847 -0.675289 0.675289 28.4976 0.126869 0 0.1188 -1 0 1
191 -38.6829 -117.586 -0.870387 0.870387 31.2971 0.259093 0 0.1188 -1 0 1
192 -80.7056 -173.433 -0.191518 0.191518 17.7016 1 0 0.1188 -1 0 1
193 -69.833 -36.772 0.131693 0 36.4492 0.382436 0 0.054 -1 0 0
194 -89.046 171.024 -0.493266 0.493266 3.59833 0 0 0.1188 -1 0 1
195 30.3558 154.575 0.425278 0 10.2668 0.564267 0 0.054 -1 0 0
196 -4.20849 121.89 0.546033 0 -15.826 0.702497 0 0.054 -1 0 0
197 -31.7377 -26.8429 -0.612677 0.612677 4.22634 0.331776 0 0.1188 -1 0 1
198 5.3712 74.6028 0.233336 0 24.0268 1 0 0.054 -1 0 0
199 14.6229 -124.429 0.89084 0 4.38836 0 0 0.054 -1 0 0
200 16.899 -47.077 -0.313453 0.313453 2.60504 0 0 0.1188 -1 0 1
201 -78.5925 176.386 -0.605287 0.605287 -8.59485 0.369059 0 0.1188 -1 0 1
